sample_id,generator,seed,size,generation_parameters,file_size,entropy,unique_byte_count,most_common_byte_ratio,zero_byte_ratio,adjacent_repeat_ratio,average_run_length,max_run_length,duplicate_block_ratio,bigram_diversity,segment_entropy_mean,segment_entropy_std
sample_000209,mixed,20261192,262144,"{""segments"":[{""generator"":""structured"",""parameters"":{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]},""size"":52429},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":2048,""min_run_length"":512},""size"":52429},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""1fa9460f"",""pattern_length"":4},""size"":52429},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":52429},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[79,109],""alphabet_size"":2,""distribution"":""uniform""},""size"":52428}]}",262144,6.118855542682178,256,0.10750961303710938,0.00078582763671875,0.3027927505216618,1.4342913732635185,2025,0.4659423828125,0.5511627197265625,3.507303273099654,2.4957280960814874
sample_000210,random,20261193,1048576,"{""distribution"":""uniform_bytes""}",1048576,7.999811513124065,256,0.004111289978027344,0.0038137435913085938,0.004013065350594855,1.0040292310756362,3,0.0,1.0,7.954799575390922,0.004164081871353157
sample_000211,small_alphabet,20261194,1048576,"{""alphabet"":[28,54,76,78,91,101,104,105,112,143,150,190,198,216,220,255],""alphabet_size"":16,""distribution"":""uniform""}",1048576,3.999990007956682,16,0.06299591064453125,0.0,0.06222254011396419,1.0663510049006897,5,0.0,0.00390625,3.9974459386214174,0.0009440142906076012
sample_000212,repeated_pattern,20261195,1048576,"{""pattern_hex"":""9f8d73df7095bdb2c3cbe6dec7dcfa74"",""pattern_length"":16}",1048576,4.0,16,0.0625,0.0,0.0,1.0,1,0.9999847412109375,0.000244140625,4.0,0.0
sample_000213,long_runs,20261196,1048576,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":512,""min_run_length"":128}",1048576,7.9303098633466975,256,0.006747245788574219,0.0035371780395507812,0.9968862503874305,321.0581751377832,512,0.9492950439453125,0.0524139404296875,3.6066766904694774,0.15609219897651688
sample_000214,structured,20261197,1048576,"{""format"":""log"",""group_count"":16,""value_range"":[0,9999]}",1048576,4.789433577396093,35,0.08767318725585938,0.0,0.0165138402117159,1.0167911099043887,4,0.6238861083984375,0.00262451171875,4.787488712638616,0.007896349517614516
sample_000215,mixed,20261198,1048576,"{""segments"":[{""generator"":""structured"",""parameters"":{""format"":""log"",""group_count"":16,""value_range"":[0,9999]},""size"":209716},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""43c2b4f6"",""pattern_length"":4},""size"":209715},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[3,24,65,110,125,126,161,198],""alphabet_size"":8,""distribution"":""uniform""},""size"":209715},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":32,""min_run_length"":8},""size"":209715},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":209715}]}",1048576,6.787243891202551,256,0.051586151123046875,0.0019969940185546875,0.21921941682759935,1.2807692119778968,32,0.357025146484375,0.966339111328125,4.943763082225181,2.248191768085624
sample_000216,random,20261199,16384,"{""distribution"":""uniform_bytes""}",16384,7.988861736552269,256,0.00518798828125,0.00384521484375,0.003967527314899591,1.0039830871989706,2,0.0,0.8835988524690228,7.952778572449022,0.003496680091378403
sample_000217,small_alphabet,20261200,16384,"{""alphabet"":[7,84,133,196],""alphabet_size"":4,""distribution"":""uniform""}",16384,1.9998999837400335,4,0.254638671875,0.0,0.2534944759812,1.339547052571335,8,0.0,0.0009766221082829762,1.9993200262081419,0.0009144671788221107
sample_000218,repeated_pattern,20261201,16384,"{""pattern_hex"":""92951be7fc7f9af7"",""pattern_length"":8}",16384,3.0,8,0.125,0.0,0.0,1.0,1,0.9990234375,0.0004883110541414881,3.0,0.0
sample_000219,long_runs,20261202,16384,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32}",16384,6.96094416593382,144,0.02069091796875,0.0,0.9873039125923213,78.39234449760765,128,0.671875,0.02142464750045779,5.450473427424152,0.048534364087519086
sample_000220,structured,20261203,16384,"{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]}",16384,4.537966110873582,31,0.16497802734375,0.0,0.010681804309345053,1.0107964710963044,3,0.2587890625,0.010010376609900506,4.533974164973438,0.012459482149839005
sample_000221,mixed,20261204,16384,"{""segments"":[{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""90191ac5b6a4212c"",""pattern_length"":8},""size"":3277},{""generator"":""structured"",""parameters"":{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]},""size"":3277},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[16,29,56,61,131,187,192,236],""alphabet_size"":8,""distribution"":""uniform""},""size"":3277},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":3277},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":3276}]}",16384,6.607638953214232,256,0.03851318359375,0.0074462890625,0.22633217359457974,1.2925213000946671,128,0.3505859375,0.2125373863150827,5.459796386136474,1.1241121719288723
sample_000222,random,20261205,65536,"{""distribution"":""uniform_bytes""}",65536,7.997106695472139,256,0.0045166015625,0.0037384033203125,0.003997863736934462,1.0040138493121304,2,0.0,0.6307011520561532,7.954205542940042,0.004269816518362799
sample_000223,small_alphabet,20261206,65536,"{""alphabet"":[138,162],""alphabet_size"":2,""distribution"":""uniform""}",65536,0.9999958072470163,2,0.5012054443359375,0.0,0.4986037994964523,1.9944004869141814,18,0.02685546875,6.103608758678569e-05,0.99983107026692,0.0003317160470541646
sample_000224,repeated_pattern,20261207,65536,"{""pattern_hex"":""f523cfc947b2231a"",""pattern_length"":8}",65536,2.75,7,0.25,0.0,0.0,1.0,1,0.999755859375,0.00012207217517357137,2.75,0.0
sample_000225,long_runs,20261208,65536,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32}",65536,7.729322380251509,241,0.01202392578125,0.004364013671875,0.9873807888914321,79.14975845410628,128,0.750244140625,0.016159304188601512,5.440710978545446,0.09756941981356128
sample_000226,structured,20261209,65536,"{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]}",65536,3.4213877976561693,25,0.214111328125,0.0,0.04533455405508507,1.0474866139215215,4,0.0,0.002456702525368124,3.387389936683859,0.02658697557479863
sample_000227,mixed,20261210,65536,"{""segments"":[{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":13108},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":13107},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[109,129],""alphabet_size"":2,""distribution"":""uniform""},""size"":13107},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""d7027664007d1d327aaaff98c899a23a20bfbdf2f7a647bd093fe1b1115a6210f413828fd90f24f647e4cc0fb3366f2fbf8c1ffa6ece193f53de7969d02cd7ad411837f74623f03033c7209e1ee79aa553c5679712fc9b72f86cc4ab51f015eb16d4cb784a1d20ee821ba2fa90c793ecbbc1119193346b2bb66fe810f589c502"",""pattern_length"":128},""size"":13107},{""generator"":""structured"",""parameters"":{""format"":""log"",""group_count"":16,""value_range"":[0,9999]},""size"":13107}]}",65536,6.916139938918028,256,0.1020965576171875,0.0036773681640625,0.3015030136568246,1.4316359743976232,128,0.35693359375,0.18786907759212634,5.291946204114143,2.10672430612725
sample_000228,random,20261211,262144,"{""distribution"":""uniform_bytes""}",262144,7.999309134364091,256,0.004276275634765625,0.0037689208984375,0.0039177090366708245,1.0039331027853415,3,0.0,0.980712890625,7.954564236526012,0.004181568029583612
sample_000229,small_alphabet,20261212,262144,"{""alphabet"":[6,42,50,66,80,145,155,249],""alphabet_size"":8,""distribution"":""uniform""}",262144,2.99997623531417,8,0.12650680541992188,0.0,0.12421464620455247,1.1418316766993928,7,0.0,0.0009765625,2.9987239636968988,0.000713888603273416
sample_000230,repeated_pattern,20261213,262144,"{""pattern_hex"":""e3efc35ad2c2394995f6e5e0c9396086"",""pattern_length"":16}",262144,3.875,15,0.125,0.0,0.0,1.0,1,0.99993896484375,0.000244140625,3.875,0.0
sample_000231,long_runs,20261214,262144,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":32,""min_run_length"":8}",262144,7.983673304946145,256,0.005535125732421875,0.0043792724609375,0.9499090191231503,19.9622296679866,32,0.2939453125,0.1860809326171875,6.935335699748087,0.05099640775589011
sample_000232,structured,20261215,262144,"{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]}",262144,3.420013447232722,25,0.2048187255859375,0.0,0.0480806277489767,1.0505089364430553,5,0.0,0.0024566650390625,3.372087357003901,0.039291391183828954
sample_000233,mixed,20261216,262144,"{""segments"":[{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""ad858728b626fc9dca502340fcdbd50f48d6c39a0986e7e4058226ab0a7af90c"",""pattern_length"":32},""size"":52429},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[16,27,56,67,70,75,98,157,160,176,210,213,220,223,224,248],""alphabet_size"":16,""distribution"":""uniform""},""size"":52429},{""generator"":""structured"",""parameters"":{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]},""size"":52429},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":52429},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":52428}]}",262144,7.301754274281542,256,0.0361328125,0.0015716552734375,0.21281132816821352,1.2703421739994283,128,0.414794921875,0.560699462890625,5.387050978941083,1.3653350683085463
sample_000234,random,20261217,1048576,"{""distribution"":""uniform_bytes""}",1048576,7.999850152570616,256,0.004054069519042969,0.003907203674316406,0.004007343299239444,1.0040234628590907,4,0.0,1.0,7.95471299075418,0.004123465930649729
sample_000235,small_alphabet,20261218,1048576,"{""alphabet"":[7,8,17,65,77,102,130,137,142,146,147,198,211,228,239,248],""alphabet_size"":16,""distribution"":""uniform""}",1048576,3.999992529860607,16,0.06276512145996094,0.0,0.06284052166034856,1.0670541771863358,6,0.0,0.00390625,3.997333647709369,0.0010236970880109085
sample_000236,repeated_pattern,20261219,1048576,"{""pattern_hex"":""f4945258c32b6adc6c360598c70feeb53f7dff869ba8da82f43c4c51c4df858a49af0f2858cb91afae6c849e4f43c2e204c04b2d85a97e342145705f98258279"",""pattern_length"":64}",1048576,5.75,56,0.03125,0.0,0.0,1.0,1,0.99993896484375,0.0009765625,5.75,0.0
sample_000237,long_runs,20261220,1048576,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":32,""min_run_length"":8}",1048576,7.995930632777977,256,0.004679679870605469,0.0037517547607421875,0.949877691152278,19.95083526770425,32,0.314178466796875,0.553802490234375,6.939020976722508,0.06101926285200393
sample_000238,structured,20261221,1048576,"{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]}",1048576,4.579358838671949,31,0.15925216674804688,0.0,0.013671888038528479,1.0138613861386139,5,0.448272705078125,0.00250244140625,4.5563450252254745,0.011638335303387495
sample_000239,mixed,20261222,1048576,"{""segments"":[{""generator"":""structured"",""parameters"":{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]},""size"":209716},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""264bd6cc3e5c1beb9f579836692ae33125a5d6b7547a3881913be17a12f910c7b9ee3c23aac8fd42d2f3182dbbc03e04d2f310f2af2e56c1795547408b263e83"",""pattern_length"":64},""size"":209715},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":209715},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[5,20,22,31,42,78,79,85,141,170,171,183,199,200,239,254],""alphabet_size"":16,""distribution"":""uniform""},""size"":209715},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":2048,""min_run_length"":512},""size"":209715}]}",1048576,7.111764099993233,256,0.044030189514160156,0.0007524490356445312,0.22314951243354075,1.2872486302874955,2029,0.3959197998046875,0.9606781005859375,4.577449260997049,2.119346461283963
sample_000240,random,20261223,16384,"{""distribution"":""uniform_bytes""}",16384,7.98853670414816,256,0.005126953125,0.00341796875,0.004028566196667277,1.0040446133104548,2,0.0,0.8808521027894769,7.954564064114564,0.002913331823082845
sample_000241,small_alphabet,20261224,16384,"{""alphabet"":[201,252],""alphabet_size"":2,""distribution"":""uniform""}",16384,0.9999947975185579,2,0.5013427734375,0.0,0.497283769761338,1.989073691878111,13,0.00390625,0.00024415552707074406,0.999891389716797,4.71495584716976e-05
sample_000242,repeated_pattern,20261225,16384,"{""pattern_hex"":""f76f9beee09f2bff9f08eefe5f85f5e39e2bc5bf409afd168ede3c4294a770c3"",""pattern_length"":32}",16384,4.8125,29,0.0625,0.0,0.0,1.0,1,0.998046875,0.0019532442165659525,4.8125,0.0
sample_000243,long_runs,20261226,16384,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32}",16384,7.003638893060151,146,0.0216064453125,0.0064697265625,0.9876091070011598,80.31372549019608,128,0.673828125,0.021241530855154733,5.43998535189629,0.08280811141738278
sample_000244,structured,20261227,16384,"{""format"":""log"",""group_count"":16,""value_range"":[0,9999]}",16384,4.794944475579683,35,0.08782958984375,0.0,0.016419459195507538,1.0166925224945702,3,0.1396484375,0.010498687664041995,4.793421404448656,0.004531601756283861
sample_000245,mixed,20261228,16384,"{""segments"":[{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[15,23,65,71,74,109,110,114,121,123,127,136,189,212,217,247],""alphabet_size"":16,""distribution"":""uniform""},""size"":3277},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":3277},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""b621272c927ef05a"",""pattern_length"":8},""size"":3277},{""generator"":""structured"",""parameters"":{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]},""size"":3277},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":3276}]}",16384,6.5997060350612395,256,0.07281494140625,0.000732421875,0.2195568577183666,1.2813013216548057,128,0.326171875,0.22395165720564,5.427359055483489,0.9759536283136357
sample_000246,random,20261229,65536,"{""distribution"":""uniform_bytes""}",65536,7.997087653812408,256,0.0045013427734375,0.0039825439453125,0.00413519493400473,1.0041523021527619,3,0.0,0.6308995193408102,7.956520324138028,0.004166231070120482
sample_000247,small_alphabet,20261230,65536,"{""alphabet"":[84,99,127,234],""alphabet_size"":4,""distribution"":""uniform""}",65536,1.9999959227065187,4,0.251007080078125,0.0,0.251117723353933,1.3353165304916563,9,0.0,0.00024414435034714275,1.9994411442066526,0.00041686081431686775
sample_000248,repeated_pattern,20261231,65536,"{""pattern_hex"":""27bb1b45dc3499b857b7e5f2efeefbfb"",""pattern_length"":16}",65536,3.875,15,0.125,0.0,0.06250095368886854,1.0666666666666667,2,0.999755859375,0.00024414435034714275,3.875,0.0
sample_000249,long_runs,20261232,65536,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":2048,""min_run_length"":512}",65536,5.297642523791295,43,0.054595947265625,0.0,0.9993133440146487,1424.695652173913,2044,0.97998046875,0.0013427939269092851,1.6547087406742143,0.26470438469725854
sample_000250,structured,20261233,65536,"{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]}",65536,4.547342730901412,31,0.1636199951171875,0.0,0.013000686655985352,1.0131717271659142,4,0.353759765625,0.0025024795910582134,4.535897921029612,0.010865356810086105
sample_000251,mixed,20261234,65536,"{""segments"":[{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[21,34,172,206],""alphabet_size"":4,""distribution"":""uniform""},""size"":13108},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""56e96b45d0c933a8f651d80b5a1666ef0cfa733e9ceea273399512e23f8b00dae7508c90bb4c7e2ce3ab491e6473dadf0a65b86056e771c44258b319c99373fa29f9b7e2f4cc0a1de46774bbfa69a0422dfb2ee9f030768c396ad9c579240b7abfd05dd8d017084680ee8cddf5d330d603c30a2a5a98483682e6cf2cbc3566a5"",""pattern_length"":128},""size"":13107},{""generator"":""structured"",""parameters"":{""format"":""log"",""group_count"":16,""value_range"":[0,9999]},""size"":13107},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":13107},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":32,""min_run_length"":8},""size"":13107}]}",65536,7.165126076795003,256,0.0521087646484375,0.0023956298828125,0.24486152437628747,1.3242538745983956,32,0.2470703125,0.19671931029221026,5.782789360143603,2.0188579801166133
sample_000252,random,20261235,262144,"{""distribution"":""uniform_bytes""}",262144,7.999314065354236,256,0.004215240478515625,0.003818511962890625,0.003925338460306016,1.0039407923711774,3,0.0,0.9810638427734375,7.954290068229412,0.004102337102470415
sample_000253,small_alphabet,20261236,262144,"{""alphabet"":[46,74,91,224],""alphabet_size"":4,""distribution"":""uniform""}",262144,1.9999955285233717,4,0.2509307861328125,0.0,0.2491922347726241,1.331897164922264,11,0.0,0.000244140625,1.9994468292548127,0.0004531980958225229
sample_000254,repeated_pattern,20261237,262144,"{""pattern_hex"":""b98acebaee126d7987ce5047553a729453f219e29972cde3b24e9641eb1f3ce04924015e69cb38d06b88074cf780b156e91e75bac22aa2af822ab151c5946ce6"",""pattern_length"":64}",262144,5.8125,58,0.03125,0.0,0.0,1.0,1,0.999755859375,0.0009765625,5.8125,0.0
sample_000255,long_runs,20261238,262144,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":512,""min_run_length"":128}",262144,7.7449891317001525,246,0.01132965087890625,0.004795074462890625,0.996875751021389,319.6878048780488,512,0.93798828125,0.016204833984375,3.6116588203112316,0.155368180663171
sample_000256,structured,20261239,262144,"{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]}",262144,4.566463806269449,31,0.1614532470703125,0.0,0.012584734286248345,1.0127450791013928,4,0.41778564453125,0.00250244140625,4.549371070373585,0.01129277548588988
sample_000257,mixed,20261240,262144,"{""segments"":[{""generator"":""structured"",""parameters"":{""format"":""log"",""group_count"":16,""value_range"":[0,9999]},""size"":52429},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":52429},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[7,36,92,218],""alphabet_size"":4,""distribution"":""uniform""},""size"":52429},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""a263cca1de99718429f8d79277ba07584cd23d21178d0b47711a7bb90121bacbaa241d4bf8eeea9237d76693f6a87c5f8caac98d0a77060f75857862c7ae50bb97c79a31b323ac6b522609773f1d34bbd2a95d859f4a9354ee38fffe85277402882c174fe7c042a6c2ebedef5f7205f2cb6bdeacd772c96a49436cf0a0f57153"",""pattern_length"":128},""size"":52429},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":512,""min_run_length"":128},""size"":52428}]}",262144,7.094920901494482,256,0.053035736083984375,0.000812530517578125,0.25282384042297523,1.3383707394776074,512,0.440673828125,0.5558013916015625,5.025815509457779,2.0460447218786855
sample_000258,random,20261241,1048576,"{""distribution"":""uniform_bytes""}",1048576,7.999839842881458,256,0.004046440124511719,0.00389862060546875,0.003924373554585986,1.003939831166506,3,0.0,1.0,7.954517988524222,0.004010485227524945
sample_000259,small_alphabet,20261242,1048576,"{""alphabet"":[139,222],""alphabet_size"":2,""distribution"":""uniform""}",1048576,0.9999998398973093,2,0.5002355575561523,0.0,0.4992938034952197,1.9971772987777818,20,0.3687896728515625,6.103515625e-05,0.9998150108563358,0.00023922603027521925
sample_000260,repeated_pattern,20261243,1048576,"{""pattern_hex"":""a416ad16d1e8a3a3f1e59e871159f5e6c9af1f22ea0c42e45cf6b5e7fb857a4bd1199698692d8c81679ce49eae69b3820c1e38487e385e54119b0b8a15d21f84078a16ea34ba93407b5fc9dd49a8088df1123dd8e0e39e928d764e86cc237a27a11fb2c420cd9f7dcc96395b4b13e8a81348fda2dbb578de0e4967003defaf1e"",""pattern_length"":128}",1048576,6.482307324168044,96,0.0234375,0.0078125,0.007812507450587702,1.0078740157480315,2,0.9998779296875,0.001953125,6.482307324168044,0.0
sample_000261,long_runs,20261244,1048576,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":512,""min_run_length"":128}",1048576,7.93664670310641,256,0.007636070251464844,0.0037927627563476562,0.9968728989342679,319.6878048780488,512,0.949249267578125,0.0525970458984375,3.610383999945571,0.14748602515952225
sample_000262,structured,20261245,1048576,"{""format"":""csv"",""group_count"":16,""value_range"":[0,9999]}",1048576,3.4556355320143046,25,0.1986379623413086,0.0,0.04888253105404954,1.0513947894304632,5,0.0,0.0024566650390625,3.3882055686876504,0.03435005898696099
sample_000263,mixed,20261246,1048576,"{""segments"":[{""generator"":""structured"",""parameters"":{""format"":""log"",""group_count"":16,""value_range"":[0,9999]},""size"":209716},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""08b18c8b6328b395cc98fbe9a799f9a73b35c3a08d2553f04aa4d4e824d3a0ff"",""pattern_length"":32},""size"":209715},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[2,21,26,44,46,60,70,77,101,117,130,134,163,206,217,247],""alphabet_size"":16,""distribution"":""uniform""},""size"":209715},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":2048,""min_run_length"":512},""size"":209715},{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":209715}]}",1048576,7.264879020826396,256,0.023743629455566406,0.0033416748046875,0.21627923610614405,1.2759643266962037,2030,0.4956817626953125,0.9608917236328125,4.707188893648558,1.9502570223655833
sample_000264,random,20261247,16384,"{""distribution"":""uniform_bytes""}",16384,7.989432202459687,256,0.00531005859375,0.00396728515625,0.003601294024293475,1.003614088820827,2,0.0,0.8871391076115486,7.955844203769397,0.002999491782155084
sample_000265,small_alphabet,20261248,16384,"{""alphabet"":[31,44,54,66,78,90,194,209],""alphabet_size"":8,""distribution"":""uniform""}",16384,2.9996519557514985,8,0.12823486328125,0.0,0.1275102240126961,1.1461350122420426,5,0.0,0.003906488433131905,2.998626549979254,0.0004939681902340729
sample_000266,repeated_pattern,20261249,16384,"{""pattern_hex"":""6feb01f8471940fed44a4858686d2547a4d60385c06820a6f6925ac51a3a6e60aa82ebc488a92e59dd46f46c2272ad3396b3a0c8922a9fd1710dbf1117903bf9"",""pattern_length"":64}",16384,5.875,60,0.03125,0.0,0.0,1.0,1,0.99609375,0.003906488433131905,5.875,0.0
sample_000267,long_runs,20261250,16384,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":512,""min_run_length"":128}",16384,5.575225272691139,52,0.04266357421875,0.0,0.9967039003845449,297.8909090909091,489,0.90234375,0.006470121467374718,3.6664786548466903,0.17259879262069813
sample_000268,structured,20261251,16384,"{""format"":""log"",""group_count"":16,""value_range"":[0,9999]}",16384,4.791457787314238,35,0.087646484375,0.0,0.016724653604345968,1.017008069522036,3,0.14453125,0.010498687664041995,4.790095050456538,0.006293382947730376
sample_000269,mixed,20261252,16384,"{""segments"":[{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":3277},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":128,""min_run_length"":32},""size"":3277},{""generator"":""structured"",""parameters"":{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]},""size"":3277},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""76ed49f9478d59c5c80cd8e52106f9ac9e88a1eab7c8d3c267e8b35de4b1f47d13979650ba9a5e5f0fb1cfdece6bc7e37b4d229c5dc965e1edc57056fa31e2cf1bb90a39ac40b6f03df16675fa3d575096dfa2b44edd86cf5d34330817c2a6f9b24dd5b032b61ca23ace745add969a27f8ae92455a9c55241a3483a1f0a23582"",""pattern_length"":128},""size"":3277},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[104,171],""alphabet_size"":2,""distribution"":""uniform""},""size"":3276}]}",16384,6.738227259281501,256,0.100830078125,0.00079345703125,0.2998229872428737,1.4281729428172942,127,0.365234375,0.21632179698467924,5.611551764481025,1.7679481386350573
sample_000270,random,20261253,65536,"{""distribution"":""uniform_bytes""}",65536,7.997306351766115,256,0.004425048828125,0.003631591796875,0.003723201342793927,1.0037370581388225,3,0.0,0.6321202410925459,7.955615410726701,0.003954910782244696
sample_000271,small_alphabet,20261254,65536,"{""alphabet"":[7,34,54,106,133,162,195,229],""alphabet_size"":8,""distribution"":""uniform""}",65536,2.9999189195970466,8,0.127471923828125,0.0,0.12320134279392692,1.1405102502523408,6,0.0,0.000976577401388571,2.9988338721913403,0.0006903718192935512
sample_000272,repeated_pattern,20261255,65536,"{""pattern_hex"":""a9beb68689704572a2537de8e316d682"",""pattern_length"":16}",65536,4.0,16,0.0625,0.0,0.0,1.0,1,0.999755859375,0.00024414435034714275,4.0,0.0
sample_000273,long_runs,20261256,65536,"{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":2048,""min_run_length"":512}",65536,5.494232956691418,49,0.0570068359375,0.0,0.9992065308613718,1236.5283018867924,2042,0.976806640625,0.0015411612115663385,1.835447474950817,0.266293978312794
sample_000274,structured,20261257,65536,"{""format"":""jsonl"",""group_count"":16,""value_range"":[0,9999]}",65536,4.549185949401265,31,0.1634979248046875,0.0,0.011978332188906692,1.0121233648901176,4,0.351806640625,0.0025024795910582134,4.537558703164645,0.010009002086454308
sample_000275,mixed,20261258,65536,"{""segments"":[{""generator"":""random"",""parameters"":{""distribution"":""uniform_bytes""},""size"":13108},{""generator"":""small_alphabet"",""parameters"":{""alphabet"":[68,73,82,84,89,94,115,123,138,158,167,179,190,222,230,237],""alphabet_size"":16,""distribution"":""uniform""},""size"":13107},{""generator"":""repeated_pattern"",""parameters"":{""pattern_hex"":""672191034d666163"",""pattern_length"":8},""size"":13107},{""generator"":""long_runs"",""parameters"":{""byte_distribution"":""uniform_without_adjacent_run_duplicates"",""max_run_length"":512,""min_run_length"":128},""size"":13107},{""generator"":""structured"",""parameters"":{""format"":""log"",""group_count"":16,""value_range"":[0,9999]},""size"":13107}]}",65536,6.744001281973913,256,0.0345306396484375,0.0005950927734375,0.21652552071412223,1.2763603786078759,505,0.405029296875,0.1880064087891966,4.827606178462349,1.6248776954925632
sample_000276,random,20261259,262144,"{""distribution"":""uniform_bytes""}",262144,7.999198735275882,256,0.0041961669921875,0.004055023193359375,0.0037307881576086332,1.0037447447217478,3,0.0,0.981353759765625,7.954035090867656,0.004706848345979238
sample_000277,small_alphabet,20261260,262144,"{""alphabet"":[2,59,168,229],""alphabet_size"":4,""distribution"":""uniform""}",262144,1.9999817637267887,4,0.2515220642089844,0.0,0.24977588568071624,1.3329333340112983,10,0.0,0.000244140625,1.9993669053823369,0.0005313730188252981
sample_000278,repeated_pattern,20261261,262144,"{""pattern_hex"":""2eba693c"",""pattern_length"":4}",262144,2.0,4,0.25,0.0,0.0,1.0,1,0.99993896484375,6.103515625e-05,2.0,0.0
